5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 68	 2742	 141.32	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 69	 2661	 140.05	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 48	 1702	 134.07	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 49	 1629	 129.34	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 63	 2606	 126.16	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 61	 2838	 124.0	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 42	 736	 123.3	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 66	 2753	 122.48	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 64	 2159	 122.84	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 75	 2703	 124.09	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 75	 2281	 124.72	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 79	 2845	 126.0	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 86	 2698	 127.43	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 73	 2710	 128.59	 nan	
5540.2487	 1157.061	 0.0	 11:30:32 	 7/9/17  	 72	 2332	 128.8	 nan	
5540.2487	 1157.061	 0.0	 11:30:33 	 7/9/17  	 64	 1634	 130.05	 nan	
5540.2487	 1157.061	 0.0	 11:30:33 	 7/9/17  	 74	 2474	 131.25	 nan	
5540.2487	 1157.061	 0.0	 11:30:33 	 7/9/17  	 75	 2843	 131.15	 nan	
5540.2487	 1157.061	 0.0	 11:30:33 	 7/9/17  	 79	 2557	 131.52	 nan	
5540.2487	 1157.061	 0.0	 11:30:33 	 7/9/17  	 80	 2563	 132.86	 nan	
5540.2487	 1157.061	 0.0	 11:30:33 	 7/9/17  	 85	 2232	 134.55	 nan	
5540.2487	 1157.061	 0.0	 11:30:33 	 7/9/17  	 79	 1645	 120.91	 nan	
5540.2487	 1157.061	 0.0	 11:30:33 	 7/9/17  	 110	 2232	 117.5	 nan	
5540.2487	 1157.061	 0.0	 11:30:33 	 7/9/17  	 102	 2086	 122.91	 nan	
5540.2487	 1157.061	 0.0	 11:0:0  	 7/9/17  	 99	 1793	 130.2	 nan	
